gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_03235,47.154609,0.0662033,0.3928878,0.1685043,0.8661865,0.9390663
vnz_03240,50.831258,0.4815563,0.5855445,0.8224078,0.4108448,0.6199051
vnz_03245,32.63886,0.1787567,0.4326139,0.4132015,0.679459,0.8184225
vnz_03250,24.421296,3.0193298,0.6721848,4.491815,7.06E-06,6.49E-05
vnz_03255,34.37764,-0.649808,0.5741568,-1.1317606,0.2577351,0.4627446
vnz_03260,62.718408,-0.3981701,0.3860378,-1.0314277,0.3023403,0.507788
vnz_03265,55.870271,0.6585974,0.6060416,1.0867198,0.2771607,0.4818286
vnz_03270,150.34731,0.1649183,0.3690305,0.446896,0.6549502,0.8050971
vnz_03280,25.816762,-0.0224164,0.5404323,-0.0414786,0.9669144,1
vnz_03285,11.514598,-0.1665395,0.7610602,-0.2188256,0.8267859,0.91355
vnz_03290,14.088062,1.2530413,0.7050239,1.7773033,0.0755184,0.1908341
vnz_03295,60.846272,0.2173402,0.3946215,0.5507561,0.5818009,0.7547254
vnz_03300,214.36877,-0.6300146,0.5272005,-1.195019,0.2320796,0.4306079
vnz_03305,234.82256,2.3292326,0.5627144,4.1392804,3.48E-05,0.0002827
vnz_03310,13.403659,2.0172475,1.3963294,1.4446788,0.1485481,0.3116063
vnz_03315,2.1492338,1.5338314,1.6807558,0.9125843,0.3614612,NA
vnz_03320,1.8302334,0,1.7672103,0,1,NA
vnz_03325,4.5694688,-0.3471307,1.0157664,-0.3417427,0.7325445,0.8559288
vnz_03330,8.045735,-0.2329623,0.8745904,-0.2663673,0.7899563,0.8916438
vnz_03335,17.549775,0.1791707,0.675083,0.2654055,0.7906971,0.8920018
vnz_03340,72.485899,1.6786723,0.745326,2.2522659,0.0243055,0.0800788
vnz_03345,26.161552,-0.7222927,0.5111589,-1.4130492,0.1576413,0.3256418
vnz_03350,10.611808,5.5857749,1.2819058,4.3573988,1.32E-05,0.0001162
vnz_03355,134.39557,-2.5730956,0.3088736,-8.3305786,8.04E-17,3.54E-15
vnz_03360,44.200697,-1.565146,0.5042439,-3.1039464,0.0019096,0.0100126
vnz_03365,22.479341,3.2150651,0.6433131,4.9976679,5.80E-07,6.42E-06
vnz_03370,4.3420534,0.8487862,1.2231084,0.6939583,0.4877084,0.688273
vnz_03375,16.606065,1.4247285,0.7285018,1.9556967,0.0505009,0.1418774
vnz_03380,8.4081304,0.6669714,0.9099777,0.7329536,0.4635867,0.6678235
vnz_03385,4.6659798,0.9776149,1.1633407,0.8403514,0.4007114,0.609925
vnz_03395,200.07105,-0.3243398,0.2854461,-1.136256,0.2558494,0.4604016
vnz_03400,32.066753,-0.6883797,0.4452867,-1.5459246,0.1221228,0.2701064
vnz_03405,44.936985,-1.1580273,0.4179368,-2.770819,0.0055915,0.0241916
