gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_09015,165.66159,-2.9762801,0.3769093,-7.8965422,2.87E-15,1.33E-13
vnz_09020,589.63795,-3.2644597,0.310066,-10.528273,6.40E-26,7.08E-24
vnz_09025,341.76927,-0.1457864,0.3116746,-0.4677521,0.6399619,0.7970286
vnz_09030,1000.2541,0.095784,0.3291273,0.2910243,0.7710327,0.8842669
vnz_09035,1053.9306,0.4698156,0.351741,1.3356864,0.1816518,0.3682891
vnz_09040,59.435442,0.0300061,0.5097371,0.0588658,0.953059,0.9792871
vnz_09045,560.535,-1.8253129,0.2980835,-6.1234951,9.15E-10,2.08E-08
vnz_09050,27.458174,-0.5123059,0.6162656,-0.831307,0.4058002,0.6081418
vnz_09055,12.994257,0.2146083,0.8532327,0.2515238,0.8014092,0.9014243
vnz_09060,257.95908,1.1623202,0.4489547,2.5889474,0.009627,0.0444777
vnz_09065,11.620967,0.2169481,0.9434147,0.2299605,0.8181225,0.9094818
vnz_09070,11.885363,0.4298994,0.8337184,0.515641,0.6061051,0.7708152
vnz_09075,8.3438537,-0.0603186,0.9451483,-0.0638191,0.9491142,0.9782774
vnz_09080,4.7601935,1.0009544,1.2495067,0.8010797,0.4230855,0.6241349
vnz_09085,6.8763063,1.3492035,1.144925,1.1784209,0.2386289,0.4385913
vnz_09090,38.554883,-0.6561667,0.5173684,-1.2682775,0.2046989,0.3975311
vnz_09095,15.770475,-0.2829425,0.7345952,-0.3851679,0.700113,0.8403256
vnz_09100,231.67186,-1.6312808,0.3819999,-4.2703693,1.95E-05,0.0002083
vnz_09105,196.1762,1.6428499,0.4286626,3.8325011,0.0001268,0.0011277
vnz_09110,192.24081,-0.0097464,0.3483331,-0.0279801,0.977678,0.9911207
vnz_09115,145.04058,-0.5724952,0.3533363,-1.620256,0.1051773,0.2576826
vnz_09120,502.75879,0.1267166,0.3320439,0.381626,0.7027388,0.8423491
vnz_09125,64.377979,0.7797997,0.4710949,1.6552922,0.0978652,0.2461585
vnz_09130,881.32444,-0.6296496,0.3423611,-1.8391386,0.0658948,0.1883852
vnz_09135,51.76585,0.478672,0.5256351,0.9106546,0.3624774,0.5671953
vnz_09140,106.18035,0.3438839,0.4800711,0.7163187,0.4737946,0.6674996
vnz_09145,69.412016,0.7090567,0.3850233,1.8415945,0.0655345,0.1876428
vnz_09150,46.634584,0.1787264,0.4980295,0.358867,0.7196946,0.8535729
vnz_09155,7.7593163,0.884841,1.0269341,0.8616337,0.3888891,0.5930957
vnz_09160,4.1202657,0.3783752,1.364193,0.2773619,0.7815022,0.8891613
vnz_09165,10.331445,0.88975,0.9314533,0.9552277,0.3394626,0.5408271
vnz_09170,61.555493,0.2146623,0.4483452,0.478788,0.6320894,0.7903072
vnz_09175,9.5480816,0.0569043,0.8911747,0.0638531,0.9490872,0.9782774
vnz_09180,12.286981,-0.169079,0.8104299,-0.2086287,0.8347381,0.9170059
vnz_09185,383.80868,-0.0154794,0.4009972,-0.0386023,0.9692075,0.9869157
vnz_09190,9.032846,-0.511684,0.8554062,-0.5981767,0.5497221,0.7286638
vnz_09195,7.7241149,-0.9992927,0.9347664,-1.0690293,0.2850564,0.4871669
vnz_09200,7.3982473,1.2147437,1.0832919,1.1213447,0.2621412,0.4633802
vnz_09205,11.057813,0.1932238,0.7636656,0.2530214,0.8002516,0.9006489
vnz_09210,44.162653,-1.5098263,0.6096639,-2.4764894,0.0132682,0.0572984
vnz_09215,23.693752,0.5426557,0.7162912,0.757591,0.4486959,0.6458139
vnz_09220,147.0373,-1.8855737,0.3742031,-5.0389044,4.68E-07,7.10E-06
vnz_09225,7.182674,-1.4450308,0.9739334,-1.4837059,0.137887,0.3076809
vnz_09230,10.505693,-0.3910961,0.7971569,-0.4906138,0.6236996,0.7845795
vnz_09235,9.9761827,0.4919595,0.9171144,0.5364211,0.5916675,0.7611502
vnz_09240,57.7531,0.3920497,0.4968844,0.789016,0.4301027,0.6295406
vnz_09245,9.2691381,0.3343097,0.9057562,0.3690946,0.7120572,0.8490676
vnz_09250,11.484882,0.8456458,0.8297879,1.0191107,0.3081504,0.5115123
vnz_09255,261.36114,-2.6440747,0.453737,-5.8273291,5.63E-09,1.18E-07
vnz_09260,89.610511,-3.5900576,0.5406979,-6.639674,3.14E-11,8.73E-10
vnz_09265,55.315531,-2.7971747,0.6194557,-4.5155366,6.32E-06,7.59E-05
vnz_09270,336.1383,-3.5290353,0.464586,-7.5960857,3.05E-14,1.30E-12
vnz_09275,156.5119,-4.1437794,0.5109646,-8.1097189,5.07E-16,2.55E-14
vnz_09280,212.15943,-4.4031847,0.5392959,-8.1646913,3.22E-16,1.66E-14
vnz_09285,1228.0359,-3.6929097,0.5068005,-7.2867126,3.18E-13,1.15E-11
vnz_09290,18.855819,0.0010625,0.6396593,0.001661,9.99E-01,1.00E+00
vnz_09295,355.90937,2.1225122,0.344526,6.1606742,7.24E-10,1.68E-08
vnz_09300,9.8842372,0.882809,0.8869742,0.9953041,0.3195884,0.5224583
vnz_09305,6.1751042,2.3860021,1.1107172,2.1481635,0.0317008,0.1106401
vnz_09310,7.6480384,-0.4675958,1.0444933,-0.4476772,0.6543862,0.8079096
vnz_09315,52.557556,2.3222669,0.6053749,3.8360806,0.000125,0.0011158
vnz_09320,129.04343,0.4185705,0.3398721,1.2315532,0.218116,0.4122364
vnz_09325,137.55411,-0.5885281,0.4635829,-1.2695207,0.2042554,0.3968487
vnz_09330,99.1909,0.7298801,0.441939,1.6515404,0.0986283,0.2474623
vnz_09335,16.06521,1.2244763,0.8061592,1.5189014,0.1287873,0.2950021
vnz_09340,6.9861821,0.3153905,1.0030562,0.3144296,0.7531948,0.8738097
vnz_09345,18.531471,-0.1516812,0.6821538,-0.2223563,0.8240365,0.9119029
vnz_09350,53.904182,-0.669907,0.4754683,-1.4089415,0.1588525,0.338665
vnz_09355,117.86822,-1.1537193,0.3854713,-2.9930098,0.0027624,0.0163344
vnz_09360,3.2629255,1.2836718,1.4234303,0.9018157,0.3671548,0.5722796
vnz_09365,3.1889258,-0.7016075,1.4797693,-0.474133,0.635405,0.7926325
vnz_09370,1.2172325,1.1271145,1.7884144,0.6302312,5.29E-01,NA
vnz_09375,5.2764516,0.7035285,1.2478923,0.5637734,0.5729083,0.7470607
vnz_09380,1.0436789,-0.5287453,1.7875178,-0.2957986,0.7673839,NA
vnz_09385,0.8148885,1.534173,1.7971802,0.8536557,3.93E-01,NA
vnz_09390,1.4499837,1.010426,1.7167003,0.5885861,0.5561389,NA
vnz_09395,1.2811795,1.8479238,1.7876627,1.0337094,0.301272,NA
vnz_09400,9.0967475,1.859308,1.1510591,1.615302,0.1062453,0.25967
vnz_09405,1.0139335,1.5013322,1.8090494,0.8299012,0.4065947,NA
vnz_09410,0.6064312,0.6058153,1.6746897,0.3617478,7.18E-01,NA
vnz_09415,0.6248633,0.6868921,1.7287317,0.3973388,6.91E-01,NA
vnz_09420,1.9095064,1.348494,1.6576448,0.8134999,4.16E-01,NA
vnz_09425,5.7361641,2.0064815,1.1620491,1.7266754,0.084226,0.2233614
vnz_09430,0.9737379,1.8603812,1.7864508,1.0413839,2.98E-01,NA
vnz_09435,5.8131786,4.5395668,1.3822057,3.2842919,0.0010224,0.006985
vnz_09440,183.37569,0.5572653,0.3760538,1.4818768,0.1383731,0.3085711
vnz_09445,20.442508,-2.2048208,0.7397881,-2.9803408,0.0028793,0.0168845
vnz_09450,38.98426,-0.6062888,0.5448773,-1.1127071,0.2658343,0.4663241
vnz_09455,63.16267,-0.7221948,0.5402815,-1.336701,0.1813203,0.3678374
vnz_09460,2694.5888,8.2985959,0.4482442,18.513559,1.61E-76,1.14E-72
vnz_09465,7.5520846,4.0326468,1.2315748,3.2743824,0.0010589,0.0072138
vnz_09470,12.795979,2.7635239,0.9722588,2.8423747,0.0044779,0.0240839
vnz_09475,65.912431,2.1389894,0.6331299,3.3784368,0.000729,0.0051701
vnz_09480,365.94923,-0.4130194,0.343334,-1.202967,0.2289891,0.4257381
vnz_09485,20.096942,0.3311224,0.862212,0.3840383,0.7009501,0.841045
vnz_09490,46.143184,-0.188524,0.527748,-0.3572234,0.7209246,0.854152
vnz_09500,52.048591,0.8768881,0.8259426,1.0616816,0.2883802,0.4907803
vnz_09505,87.286335,0.0286361,0.4934051,0.0580377,0.9537186,0.9794574
vnz_09510,31.01152,0.6229076,0.6175871,1.0086149,0.3131594,0.5159548
vnz_09515,48.900705,0.2105235,0.4958517,0.4245694,0.6711506,0.8215849
vnz_09520,62.429879,1.0813851,0.4495821,2.4053119,0.0161587,0.0662636
vnz_09525,19.949815,0.3652101,0.6382405,0.5722139,0.567177,0.7416396
vnz_09530,21.221938,0.3876571,0.6757735,0.5736494,0.5662051,0.7410502
vnz_09535,43.245426,-1.0636747,0.5499609,-1.9340913,0.0531019,0.1613805
vnz_09540,79.28991,-1.4661236,0.4925971,-2.9763141,0.0029174,0.0170513
vnz_09545,26.83466,0.1132789,0.6289667,0.1801031,0.8570716,0.9286696
vnz_09550,358.08073,2.7025208,0.423093,6.387533,1.69E-10,4.25E-09
vnz_09555,80.083259,-0.2799185,0.4031943,-0.694252,0.4875242,0.6798382
vnz_09560,618.38771,-0.3658406,0.4027209,-0.9084221,0.3636552,0.5683268
vnz_09565,37.686485,-1.3674404,0.5527752,-2.4737733,0.0133695,0.0575952
vnz_09575,140.97328,-2.0271336,0.401553,-5.0482342,4.46E-07,6.80E-06
vnz_09580,121.18401,-1.596915,0.3762418,-4.2443852,2.19E-05,0.0002298
vnz_09585,116.77767,-2.5193054,0.398977,-6.314412,2.71E-10,6.69E-09
vnz_09590,51.722143,-1.1060508,0.4673555,-2.3666153,0.0179516,0.0719894
vnz_09595,386.01629,-0.711381,0.4740483,-1.5006507,0.1334459,0.3023464
vnz_09600,11.074751,0.5615873,0.8367778,0.6711307,0.5021373,0.6922256
vnz_09605,263.47024,-1.8712069,0.3170576,-5.9017885,3.60E-09,7.76E-08
vnz_09610,34.854172,0.1195657,0.5387085,0.2219489,0.8243537,0.9119617
vnz_09615,20.775218,0.1400887,0.6760387,0.20722,0.8358381,0.9173611
vnz_09620,21.970127,-0.7201611,0.6295705,-1.1438927,0.2526682,0.452822
vnz_09625,78.805343,2.5159959,0.7933687,3.1712819,0.0015177,0.0098733
vnz_09630,23.626105,0.422444,0.5491084,0.7693272,0.4416991,0.6397271
vnz_09635,22.17861,0.3052738,0.7112445,0.4292107,0.6677699,0.8188627
vnz_09640,6.5607509,-0.5534573,1.1938912,-0.4635744,0.6429527,0.7993711
vnz_09645,10.298754,0.2721149,0.8994748,0.3025264,0.7622508,0.879415
vnz_09650,11.561204,1.2869034,0.8393503,1.5332138,0.1252232,0.2902193
vnz_09655,11.741871,2.7910172,0.9938393,2.8083186,4.98E-03,0.0262452
vnz_09660,6.78651,0.0630448,1.1037178,0.0571204,0.9544493,0.9796395
vnz_09665,8.5036615,0.4327029,0.9075353,0.4767891,0.6335123,0.7912537
vnz_09670,3.5009619,1.0949619,1.3621689,0.8038371,0.4214911,0.6226912
vnz_09675,20.47149,-0.3970918,0.6768876,-0.5866436,0.5574431,0.7344717
vnz_09680,4.698428,-0.7325953,1.4159484,-0.5173884,0.604885,0.7703088
vnz_09685,26.120988,0.1159765,0.5975881,0.1940742,0.8461178,0.923254
vnz_09690,38.094952,-1.1280486,0.5224,-2.1593581,0.0308224,0.1081965
vnz_09695,1.3501458,-0.148118,1.7181073,-0.08621,0.9312995,NA
vnz_09700,1.2607808,-0.1881774,1.7456026,-0.1078008,0.9141537,NA
vnz_09710,10.793195,0.2456422,0.7961651,0.3085317,0.7576778,0.8759866
vnz_09715,8.1504318,-0.1379405,0.9428043,-0.1463087,0.8836777,0.9411171
vnz_09720,35.625977,-1.7283387,0.5251027,-3.2914297,0.0009968,0.0068444
vnz_09725,86294.078,1.2051802,0.5644858,2.1350053,0.0327606,0.1131671
vnz_09730,3.8358337,0.3686998,1.3107307,0.2812933,0.7784855,0.8879625
vnz_09735,9.3137742,1.8742441,1.0513037,1.7827808,0.074622,0.205196
vnz_09740,70.023382,4.6813259,0.6800924,6.8833677,5.85E-12,1.79E-10
vnz_09745,34.186223,0.8310965,0.546975,1.5194414,0.1286514,0.2948246
vnz_09750,8.7428585,-0.0148386,0.9031878,-0.0164292,0.986892,0.9936304
vnz_09755,8.6877449,1.6243446,0.9750882,1.6658437,0.0957445,0.2425483
vnz_09760,60.270395,0.1011069,0.4640205,0.2178932,0.8275123,0.9131659
vnz_09765,70.770288,0.041752,0.4163819,0.1002734,0.9201273,0.9634114
vnz_09770,44.986216,-0.7387452,0.499145,-1.4800212,0.1388676,0.3090896
vnz_09775,340.55254,-1.2344089,0.3347807,-3.687216,0.0002267,0.0018703
vnz_09780,1008.4443,-1.5806582,0.3881883,-4.0718851,4.66E-05,0.0004547
vnz_09785,3.8131881,0.179637,1.2842017,0.1398822,0.8887531,0.9445337
vnz_09790,6.2297414,1.0576199,1.0162505,1.0407078,0.2980112,0.5011284
vnz_09795,5.050125,1.1057766,1.2094172,0.9143053,0.3605565,0.565106
vnz_09800,3.3535623,1.7124495,1.4690993,1.1656459,0.2437577,0.4437543
vnz_09805,2.4171012,3.2799211,1.5544355,2.11004,0.0348549,0.1183228
vnz_09810,7.5482034,1.4482521,1.0373686,1.3960824,0.1626897,0.3434266
vnz_09815,19.281497,1.8027222,0.6686627,2.6960114,0.0070175,0.0343975
vnz_09820,32.933572,-0.363472,0.6503738,-0.5588663,0.576253,0.7496266
vnz_09825,19.025701,-1.1858633,0.6418207,-1.847655,0.0646523,0.1857178
vnz_09830,5.7672488,0.9006475,1.1059715,0.8143496,0.4154447,0.6171076
vnz_09835,9.7535934,1.9148304,0.9747908,1.96435,0.0494895,0.1543114
vnz_09840,3.34614,0.1719737,1.305988,0.1316809,0.8952367,0.9482917
vnz_09845,23.487378,-1.5785758,0.6897375,-2.2886617,0.022099,0.0840951
vnz_09850,21.839865,-1.3788972,0.6157888,-2.2392372,0.0251405,0.0925348
vnz_09855,11.356923,0.2746149,0.8267595,0.3321581,0.7397699,0.8664722
vnz_09860,16.924875,-2.0720117,0.7903031,-2.6217939,0.0087468,0.0412734
vnz_09865,30.237635,-0.9094584,0.5870127,-1.5492993,0.1213098,0.2836573
vnz_09870,6.5614299,0.6609183,1.0655736,0.6202465,0.5350955,0.7187967
vnz_09875,10.017007,-1.0378685,0.8873115,-1.1696777,0.2421307,0.441855
vnz_09880,10.188098,-0.5028607,0.8873486,-0.5667003,0.5709178,0.7452889
vnz_09885,2.4980296,-0.058537,1.4403806,-0.04064,9.68E-01,0.9861126
vnz_09890,35.038887,-1.7579853,0.5891714,-2.9838264,0.0028467,0.0167488
vnz_09895,59.722602,-1.1726493,0.4834179,-2.4257465,0.0152769,0.0634939
vnz_09900,307.30064,-1.4808139,0.4211516,-3.516107,0.0004379,0.0033437
vnz_09905,2.6160996,3.558076,1.6056293,2.2160009,0.0266914,0.0966631
vnz_09910,11.18116,1.1945848,0.9132357,1.3080795,0.1908464,0.3795077
vnz_09915,67.002053,-2.2132166,0.4758187,-4.6513863,3.30E-06,4.28E-05
vnz_09920,17.746865,-0.1083546,0.7642572,-0.1417777,0.8872556,0.9436506
vnz_09925,169.19616,-1.710044,0.3787057,-4.5154954,6.32E-06,7.59E-05
vnz_09930,6.1422309,-0.1934241,1.0271499,-0.1883114,0.8506325,0.9255614
vnz_09935,154.46576,4.6767927,0.5046237,9.2678813,1.90E-20,1.33E-18
vnz_09940,26.793535,-0.8963742,0.6386933,-1.4034502,0.1604826,0.3407007
vnz_09945,18.323525,-1.0314473,0.721843,-1.4289081,0.1530306,0.3304304
vnz_09950,34.071635,-0.5954424,0.5257959,-1.1324591,0.2574415,0.4577496
vnz_09955,23.119051,-0.0720779,0.6064642,-0.1188493,0.9053947,0.9544808
vnz_09960,166.87456,-1.4327616,0.4203715,-3.4083223,0.0006536,0.0046874
vnz_09965,6.5203864,-1.9687659,1.2860716,-1.5308369,0.1258097,0.2911021
vnz_09970,1.0152393,-0.3655448,1.7308779,-0.2111904,8.33E-01,NA
vnz_09975,8.9956496,0.3252388,0.8537534,0.3809517,0.7032391,0.8423636
vnz_09980,19.719274,-1.4028493,0.6439356,-2.1785552,0.0293647,0.1042345
vnz_09985,32.264199,0.109338,0.6440325,0.169771,0.8651903,0.9322297
vnz_09990,9.8793686,1.7777924,0.9636973,1.8447622,0.0650721,0.1866815
vnz_09995,14.750649,0.3176241,0.8326775,0.3814491,0.70287,0.8423491
vnz_10000,17.94526,0.7325751,0.7399599,0.99002,0.3221644,0.5245736
vnz_10005,8.6663441,2.317528,1.1890043,1.9491333,0.0512795,0.158134
vnz_10010,3.8186693,1.5277293,1.3076276,1.1683214,0.2426772,0.4423561
vnz_10015,7.1906689,1.1464535,1.0059578,1.1396637,0.2544264,0.4543873
vnz_10020,4.1709671,1.1829268,1.4319762,0.8260799,0.4087588,0.6107651
vnz_10025,5.3219074,1.5594503,1.152365,1.3532607,0.1759724,0.3611286
vnz_10030,19.780204,-1.1834903,0.7201099,-1.6434857,0.1002825,0.2496656
vnz_10035,37.00193,0.7419011,0.5181118,1.4319324,0.1521632,0.3291598
vnz_10040,20.374994,-0.3431693,0.7142896,-0.4804344,0.6309185,0.7896579
vnz_10045,37.622872,1.6068831,0.5959043,2.6965454,0.0070063,0.0343901
vnz_10050,76.345473,4.297088,0.636531,6.7507912,1.47E-11,4.23E-10
vnz_10055,9.2213817,-0.0943564,0.9235133,-0.1021711,0.9186208,0.9626885
vnz_10060,100.43165,0.0297813,0.4477064,0.0665197,0.9469641,0.9773227
vnz_10065,12.719303,1.6325002,0.9706569,1.6818509,0.0925977,0.2369511
vnz_10070,68.962931,-0.9907453,0.4017478,-2.4660878,0.0136598,0.0583488
vnz_10075,13.881284,-0.1735107,0.7024076,-0.2470229,0.8048905,0.902855
vnz_10080,95.220081,2.3004769,0.5684961,4.0466012,5.20E-05,0.0005018
vnz_10085,36.128772,0.4543009,0.6008818,0.7560571,0.449615,0.6462987
vnz_10090,26.32915,-0.0230656,0.5484827,-0.0420535,0.966456,0.985537
vnz_10100,456.48156,6.1109182,0.4744943,12.878802,5.92E-38,2.10E-35
vnz_10105,5.980505,-0.8188214,1.1164699,-0.7334021,0.4633132,0.6585002
vnz_10110,8.8803683,-1.7866313,1.0044685,-1.7786832,0.0752917,0.2062321
vnz_10115,3.7687545,0.8231791,1.265606,0.6504228,0.5154191,0.7041375
vnz_10120,128.64183,-0.9085931,0.4066851,-2.2341439,0.0254736,0.0932758
vnz_10125,47.420531,-0.5451131,0.5031839,-1.0833277,0.278663,0.4800645
vnz_10130,0.8885314,1.0800843,1.7998772,0.6000878,5.48E-01,NA
vnz_10135,1.3428991,1.9946412,1.7710478,1.1262492,2.60E-01,NA
vnz_10140,0.0090366,0,1.6746897,0,1,NA
vnz_10145,0.9628804,0.2663087,1.808345,0.1472665,8.83E-01,NA
vnz_10150,0.5656252,1.1346344,1.7076571,0.6644393,5.06E-01,NA
vnz_10155,1.8111924,2.2825431,1.728121,1.3208237,1.87E-01,NA
vnz_10160,1.3074557,1.5658933,1.6842465,0.9297293,3.53E-01,NA
vnz_10165,0.1633087,-0.289344,1.6746897,-0.1727747,0.8628285,NA
vnz_10170,0.7264207,0.2213912,1.7943093,0.1233852,0.9018021,NA
vnz_10175,0.4883262,0.6260624,1.6896007,0.3705387,0.7109812,NA
vnz_10180,1.4642287,0.9731096,1.7450919,0.5576266,0.5770994,NA
vnz_10185,0.6861494,0,1.6746897,0,1,NA
vnz_10190,4.876044,3.9569129,1.4504942,2.7279757,0.0063724,0.0318531
vnz_10195,2.5010231,3.0839308,1.6422177,1.8779062,0.060394,0.1772993
vnz_10200,1.3102201,2.2554809,1.7580788,1.2829237,2.00E-01,NA
vnz_10205,0.9485667,0.81439,1.8080952,0.4504132,0.6524125,NA
vnz_10210,2.5234895,3.9537279,1.6532561,2.3914794,0.0167806,0.0682605
vnz_10215,2.3741718,3.5757279,1.6916251,2.1137827,0.0345338,0.1176428
vnz_10220,2.3441941,1.1475431,1.7202864,0.6670651,0.5047305,0.6947652
vnz_10225,0.5893708,0.6732986,1.7207058,0.3912921,0.6955813,NA
vnz_10230,1.0078691,2.3517659,1.7781689,1.3225774,1.86E-01,NA
vnz_10235,1.018631,2.1634345,1.8015112,1.2008998,2.30E-01,NA
vnz_10240,0.5658058,-0.3781457,1.7774621,-0.2127448,8.32E-01,NA
vnz_10245,1.0219421,1.6247104,1.8065397,0.8993494,0.3684666,NA
vnz_10250,0.9484086,0.9078675,1.7940999,0.5060295,6.13E-01,NA
vnz_10255,0.971035,1.7141051,1.8068403,0.9486755,3.43E-01,NA
vnz_10260,0.9017635,1.0236202,1.8079976,0.5661624,5.71E-01,NA
vnz_10265,1.1961894,1.9693168,1.7125893,1.1499061,0.2501826,NA
vnz_10270,2.4178219,1.5815117,1.5669692,1.0092807,0.31284,0.5156688
vnz_10275,0.6619689,-1.1843721,1.7886013,-0.6621778,0.5078573,NA
vnz_10280,0.7017153,0.9446723,1.8091643,0.5221595,0.6015593,NA
vnz_10285,3.2180242,0.4075863,1.4687843,0.2774991,0.7813969,0.8891613
vnz_10290,1.4142436,1.3869327,1.7541756,0.7906464,4.29E-01,NA
vnz_10295,1.3712843,0.7604393,1.6878927,0.4505258,6.52E-01,NA
vnz_10300,3.8107096,4.3083685,1.4545629,2.9619678,0.0030568,0.0177199
vnz_10305,0.9851225,1.8869088,1.8095537,1.0427481,2.97E-01,NA
vnz_10310,12.760062,-0.5454642,0.8708717,-0.6263428,0.5310901,0.7160106
vnz_10315,156.1276,0.0336658,0.4102068,0.0820703,0.9345908,0.9727991
vnz_10320,115.39716,0.3772222,0.5532657,0.6818102,0.495359,0.6853305
vnz_10325,39.987296,-1.2289759,0.5341529,-2.3007941,0.0214033,0.0823776
vnz_10330,33.938813,-1.0839741,0.5433445,-1.9950034,0.0460425,0.1464669
vnz_10335,13.290107,-0.1834443,0.8044349,-0.2280412,0.8196142,0.909909
vnz_10340,3.0457721,0.2095676,1.3185048,0.1589434,0.8737135,0.9357818
vnz_10345,2.2306067,-0.3672248,1.6284473,-0.2255061,0.8215856,0.9106575
vnz_10350,2.0272601,0.4335823,1.5548399,0.2788598,0.7803524,0.8888533
vnz_10355,1.6438413,1.5217907,1.6881757,0.901441,0.3673539,NA
vnz_10360,3.2312469,0.4134053,1.4174971,0.2916445,0.7705584,0.8842433
vnz_10365,0.1182162,0,1.6746897,0,1,NA
vnz_10370,7.4577716,0.7039551,1.0476173,0.6719582,0.5016103,0.6916808
vnz_10375,9.5665864,1.7917464,0.9316379,1.923222,0.0544522,0.1640751
vnz_10380,1.3929874,1.8773414,1.7981878,1.0440185,0.2964768,NA
vnz_10385,1.760782,-0.0413602,1.7218309,-0.0240211,9.81E-01,NA
vnz_10390,1.4532906,0.4348157,1.6506522,0.2634206,7.92E-01,NA
vnz_10395,2.1154776,1.2618198,1.7310324,0.7289406,0.466038,0.6607806
vnz_10400,2.191146,1.6823949,1.5544532,1.0823066,0.2791163,0.4806777
vnz_10405,1.8910092,2.9532341,1.715031,1.7219713,8.51E-02,NA
vnz_10410,1.1318412,2.2083989,1.779773,1.2408317,2.15E-01,NA
vnz_10415,3.509357,1.9034258,1.3929678,1.3664536,0.1717966,0.3553409
vnz_10420,0.6571502,0.8139751,1.7841976,0.4562135,6.48E-01,NA
vnz_10425,28.077718,-3.4958472,0.7432207,-4.7036462,2.56E-06,3.40E-05
vnz_10430,4.693129,-0.471101,1.1565206,-0.4073434,0.6837558,0.8288446
vnz_10435,2.4112414,0.829381,1.4826755,0.5593813,0.5759015,0.7493071
vnz_10440,3.0741595,1.3091346,1.3497494,0.9699093,0.3320917,0.535066
vnz_10445,0.8522026,-0.4828936,1.8089756,-0.2669431,0.7895129,NA
vnz_10450,1.450246,0.8867744,1.5936256,0.5564509,5.78E-01,NA
vnz_10455,2.1958217,2.5681754,1.6283609,1.5771537,0.1147602,0.2735845
vnz_10460,7.3079476,2.1810356,1.1136591,1.9584409,0.0501783,0.1558485
vnz_10465,7.3549721,0.0676946,0.9271916,0.0730103,0.9417979,0.9753537
vnz_10470,2.5192269,2.9743703,1.6966859,1.7530471,0.0795939,0.2145077
vnz_10475,2.4240346,2.229418,1.5597081,1.4293816,0.1528946,0.3302374
vnz_10480,3.7354071,2.4720263,1.4043964,1.7602055,0.078373,0.2122126
vnz_10485,4.2229507,0.7160801,1.1918347,0.6008216,0.5479588,0.7276646
vnz_10490,19.199959,1.1026564,0.7290742,1.5124064,0.1304305,0.2969402
vnz_10495,15.874304,0.9546001,0.7354144,1.2980437,0.1942723,0.3830249
vnz_10500,8.091468,-0.0039831,0.9441245,-0.0042188,9.97E-01,0.9988919
vnz_10505,3.0875737,-0.3621084,1.376665,-0.2630331,0.7925251,0.8962282
vnz_10510,5.9776121,0.1178307,0.9883703,0.1192172,0.9051033,0.9544578
vnz_10515,5.6676178,1.2035321,1.1450708,1.0510548,0.2932334,0.4963722
vnz_10520,3.3852168,0.3374743,1.4404487,0.2342842,0.8147644,0.9083166
vnz_10525,19.26348,2.0463926,0.8482768,2.4124115,0.0158474,0.0651478
vnz_10530,5.6051072,2.1465462,1.2747103,1.6839482,0.0921917,0.2364734
vnz_10535,2.5752832,2.9348428,1.6101829,1.8226767,0.0683524,0.1932791
vnz_10540,1.9000459,2.95296,1.7142696,1.7225762,8.50E-02,NA
vnz_10545,1.5085461,0.3870225,1.6900691,0.228998,0.8188705,NA
vnz_10550,0.8206118,1.8121056,1.7981216,1.007777,3.14E-01,NA
vnz_10555,1.5517391,3.3468455,1.6507124,2.0275158,0.0426097,NA
vnz_10560,0.7456622,0,1.8053455,0,1.00E+00,NA
vnz_10565,1.2209873,1.8768107,1.7464884,1.0746196,0.2825451,NA
vnz_10570,2.6012315,2.2571457,1.4763213,1.5288987,0.1262896,0.2918307
vnz_10575,16.476959,0.9424043,0.8535973,1.1040386,0.2695764,0.4706394
vnz_10580,11.727374,-0.379702,1.0353735,-0.3667295,0.7138208,0.850147
vnz_10585,23.619136,5.3864125,1.2608524,4.2720404,1.94E-05,0.0002071
vnz_10590,2.6113067,0.9796345,1.3919229,0.7037994,0.4815577,0.674628
vnz_10595,19.3621,-0.9214471,0.6462472,-1.4258431,0.1539136,0.3321344
vnz_10600,11.899459,-0.3658521,0.8499275,-0.430451,0.6668676,0.8181815
vnz_10605,2.4904855,-0.4649306,1.4297109,-0.325192,0.7450358,0.8687674
vnz_10610,3.7223433,1.2701173,1.3135374,0.9669442,0.3335719,0.5357075
